          TS_Te        TS_Terr         T15_Te       T15_Terr          TS_ne        TS_nerr         T15_ne       T15_nerr        TS_chi2       T15_chi2
       490.3707         7.9707       539.4078        18.4914     1.2439e+05     1.1422e+03     1.6065e-25     2.9399e-27         4.6512        19.1451
       539.4078         9.0753       593.3486        22.5550     1.2648e+05     1.1476e+03     1.6085e-25     2.9902e-27        10.4787         5.9600
       652.6834        12.2928       717.9518        31.4573     1.1845e+05     1.1071e+03     1.4491e-25     2.8138e-27         3.8336         9.3939
       717.9518        14.5905       789.7470        37.6521     1.1152e+05     1.0726e+03     1.3961e-25     2.7829e-27         2.8130         7.7376
       868.7217        19.7773       868.7217        46.2817     1.0953e+05     1.0604e+03     1.3451e-25     2.8199e-27         5.1292         5.9566
       955.5938        23.5381       955.5938        53.0221     1.0921e+05     1.0702e+03     1.3837e-25     2.8695e-27         3.1696         8.8541
      1051.1532        28.1547      1156.2685        78.0604     1.0664e+05     1.0686e+03     1.3157e-25     3.0094e-27         3.9768         9.1219
      1156.2685        34.7044      1271.8954        99.4458     9.8269e+04     1.0435e+03     1.2057e-25     3.0700e-27         3.1909         6.7781
      1271.8954        42.7699      1399.0849       122.3389     9.1122e+04     1.0267e+03     1.1321e-25     3.1046e-27         2.4418         4.8116
      1271.8954        49.8242      1271.8954       120.4922     6.9273e+04     9.0950e+02     8.3201e-26     2.5684e-27         4.2050         3.7226
      1156.2685        42.7356      1399.0849       142.4553     6.6471e+04     8.6994e+02     8.5892e-26     2.7490e-27         1.2169         4.2145
      1271.8954        49.4646      1399.0849       144.8842     6.9605e+04     9.1208e+02     8.2467e-26     2.7242e-27         2.2992         4.3165
      1156.2685        40.8832      1271.8954       117.4557     7.0573e+04     8.8704e+02     8.6773e-26     2.6115e-27         5.6871         4.2900
      1051.1532        35.6358      1156.2685        99.0048     6.6326e+04     8.4191e+02     8.1654e-26     2.3358e-27         4.3866         3.4313
      1051.1532        35.5542      1051.1532        84.6116     6.6478e+04     8.4197e+02     7.8953e-26     2.2621e-27         4.6123         3.9465
      1156.2685        38.2397      1271.8954       112.6483     8.1521e+04     9.5291e+02     9.8215e-26     2.8179e-27         4.3894         5.4863
      1156.2685        37.2564      1399.0849       128.9347     8.5658e+04     9.7741e+02     1.0171e-25     2.9641e-27         2.7856         8.4379
      1271.8954        42.2432      1399.0849       127.6420     9.3893e+04     1.0451e+03     1.0702e-25     3.0754e-27         2.3145         7.2028
      1051.1532        33.3171      1156.2685        92.6194     7.6734e+04     9.1036e+02     9.3304e-26     2.5286e-27         0.3189         5.0539
      1051.1532        33.0774      1156.2685        91.8102     7.7532e+04     9.1557e+02     9.6851e-26     2.5987e-27         1.0147         6.8044
      1051.1532        32.1233      1271.8954       106.2854     8.3139e+04     9.5189e+02     1.0189e-25     2.7795e-27         1.7743         5.9988
       955.5938        28.7009      1156.2685        94.1426     7.3770e+04     8.7988e+02     9.1037e-26     2.4880e-27         3.5494         4.2542
      1051.1532        34.2424      1156.2685        96.0393     7.1710e+04     8.7260e+02     8.9724e-26     2.5149e-27        10.1736         2.2560
      1156.2685        40.7162      1271.8954       116.2491     7.1720e+04     8.9095e+02     8.6965e-26     2.5998e-27         4.5407         7.8365
      1051.1532        36.6489      1051.1532        87.6800     6.2863e+04     8.2204e+02     7.4747e-26     2.2090e-27         2.2991         4.1157
      1156.2685        43.5294      1271.8954       123.5210     6.2333e+04     8.2915e+02     7.6293e-26     2.4167e-27         1.5199         6.4090
       955.5938        33.9288      1051.1532        92.1509     5.3826e+04     7.6000e+02     6.5567e-26     2.0295e-27         3.9775         6.0368
      1156.2685        44.8155      1399.0849       154.8850     5.9324e+04     8.1420e+02     7.0813e-26     2.4922e-27         0.2151         8.1967
      1051.1532        40.0090      1051.1532        95.2042     5.1597e+04     7.3898e+02     6.3920e-26     2.0581e-27         1.0278         2.8021
       789.7470        26.7448       868.7217        71.2806     4.5719e+04     6.9236e+02     5.5306e-26     1.8089e-27         2.4335         9.2911
      2478.5643       629.9988      2478.5643        87.3644     4.5239e+03     3.7474e+02     1.6098e-24     2.0530e-26       107.6632       811.7441
      2478.5643       512.8492      2478.5643       486.3653     6.7609e+03     4.9720e+02     5.9578e-26     4.9722e-27       191.6453       497.8923
       117.3909         3.9436       189.0591        12.7364     3.4825e+04     6.5448e+02     3.7676e-26     1.5054e-27         2.8562         2.7064
       142.0429         3.9419       189.0591        10.6645     5.1514e+04     7.8335e+02     5.1430e-26     1.7354e-27         1.6502         4.5027
       189.0591         4.2031       207.9651         8.7301     7.2767e+04     9.1953e+02     8.1145e-26     2.1509e-27         2.7350         9.7507
       228.7616         4.3036       251.6377        10.1820     8.7735e+04     9.9421e+02     1.0098e-25     2.3963e-27         2.2052         8.7231
       276.8015         4.7119       276.8015        10.0825     1.0055e+05     1.0600e+03     1.2087e-25     2.6216e-27         9.0806         8.4653
       304.4816         4.9039       304.4816        10.4770     1.0775e+05     1.0902e+03     1.2368e-25     2.6248e-27         3.7406         8.0322
       368.4228         6.1876       405.2651        14.8617     1.0350e+05     1.0596e+03     1.3121e-25     2.7158e-27         1.1549         5.5491
       445.7916         7.7294       490.3707        17.5400     1.0286e+05     1.0431e+03     1.3700e-25     2.7361e-27         0.4960         8.2938
       539.4078        10.0205       539.4078        21.2069     1.0223e+05     1.0359e+03     1.3834e-25     2.7532e-27         0.3223         9.0165
       652.6834        12.9562       717.9518        32.6606     1.0601e+05     1.0464e+03     1.3890e-25     2.7836e-27         2.0048         9.5148
       717.9518        15.1931       789.7470        39.5639     1.0307e+05     1.0257e+03     1.2584e-25     2.6379e-27         8.7780         8.9121
       789.7470        17.6110       868.7217        47.4780     1.0450e+05     1.0382e+03     1.2636e-25     2.7201e-27         2.5749         7.4440
       955.5938        23.2967      1051.1532        64.1252     1.0948e+05     1.0665e+03     1.3694e-25     2.9487e-27         8.5762         8.3886
      1051.1532        26.7859      1051.1532        63.2262     1.1612e+05     1.1074e+03     1.4672e-25     3.1354e-27         2.4627        13.6245
      1156.2685        31.3114      1156.2685        75.2258     1.2037e+05     1.1514e+03     1.4549e-25     3.2064e-27         1.8687        10.5912
      1156.2685        32.1996      1271.8954        90.3724     1.1524e+05     1.1335e+03     1.4199e-25     3.2815e-27         3.7713         6.2039
      1156.2685        31.4013      1271.8954        88.4037     1.1981e+05     1.1495e+03     1.4770e-25     3.3333e-27         1.6708        16.0158
      1051.1532        28.6994      1156.2685        81.4529     1.0119e+05     1.0375e+03     1.2184e-25     2.8992e-27         1.9016         8.6517
       955.5938        24.5858      1051.1532        68.4048     1.0126e+05     1.0329e+03     1.2384e-25     2.8526e-27         4.3965         6.9350
       868.7217        20.3224       955.5938        55.1676     1.0625e+05     1.0499e+03     1.3014e-25     2.7915e-27         0.7626         5.6236
       789.7470        17.0512       868.7217        45.4419     1.1058e+05     1.0666e+03     1.3563e-25     2.8077e-27         2.5289         8.7504
       868.7217        18.1436       868.7217        42.2613     1.3373e+05     1.1778e+03     1.5773e-25     3.0265e-27         2.8443         4.6995
       955.5938        19.8351      1051.1532        55.3211     1.5481e+05     1.2783e+03     1.8399e-25     3.4244e-27         2.6094         5.8414
       789.7470        14.6721       868.7217        39.9604     1.4834e+05     1.2369e+03     1.7573e-25     3.1885e-27         1.1578         7.5995
       868.7217        16.6374       955.5938        45.8939     1.5643e+05     1.2729e+03     1.8751e-25     3.3589e-27         4.9795        14.4810
       868.7217        16.1624       868.7217        38.4346     1.6534e+05     1.3033e+03     1.9881e-25     3.4494e-27         2.8613        13.0776
       868.7217        16.6556       868.7217        39.2236     1.5854e+05     1.2845e+03     1.8913e-25     3.3497e-27         2.7213         9.6097
       955.5938        18.8028       955.5938        44.3353     1.7190e+05     1.3484e+03     1.9987e-25     3.4708e-27         5.3867        14.1926
       955.5938        18.5875      1051.1532        52.2650     1.7510e+05     1.3547e+03     2.0583e-25     3.6118e-27         0.2923        10.8042
       955.5938        18.5465      1051.1532        52.0891     1.7833e+05     1.3729e+03     2.1008e-25     3.6860e-27         6.2370         9.7447
      1051.1532        21.3389      1051.1532        51.4238     1.8546e+05     1.4112e+03     2.1706e-25     3.7687e-27         1.0255        12.1476
       868.7217        17.2867       955.5938        45.4699     1.4954e+05     1.2508e+03     1.8818e-25     3.3336e-27         1.1201         8.0937
       955.5938        20.2075      1051.1532        57.4573     1.4844e+05     1.2491e+03     1.7614e-25     3.4095e-27         0.8699         9.1206
       955.5938        20.4547      1051.1532        57.5073     1.4596e+05     1.2400e+03     1.7386e-25     3.3669e-27         7.4443        12.3856
       868.7217        19.1614       868.7217        44.4589     1.1694e+05     1.0955e+03     1.4352e-25     2.9007e-27         5.2046        11.6835
       868.7217        20.0449       955.5938        53.1345     1.1215e+05     1.0873e+03     1.3861e-25     2.8795e-27         0.9794         9.7229
       955.5938        22.6790       955.5938        54.5229     1.1691e+05     1.1088e+03     1.3419e-25     2.8272e-27         3.1034         3.4218
       868.7217        20.2830       868.7217        47.0458     1.0580e+05     1.0485e+03     1.2703e-25     2.7122e-27         4.9804         8.3756
       593.3486        12.8374       652.6834        33.8621     8.2456e+04     9.3041e+02     9.5671e-26     2.3216e-27         1.7154         5.3402
       106.7190         3.3406       156.2472        11.9795     3.7180e+04     6.8071e+02     3.8688e-26     1.5562e-27         4.1266         1.8410
       171.8719         3.7302       189.0591         8.9709     7.6145e+04     9.4104e+02     8.2047e-26     2.1893e-27         4.7060        10.1689
       228.7616         4.1297       228.7616         9.1033     8.9008e+04     1.0061e+03     1.0342e-25     2.4238e-27         4.1663         9.1392
       251.6377         4.3238       276.8015         9.7313     1.0588e+05     1.0888e+03     1.2705e-25     2.6698e-27         5.0063         6.4832
       276.8015         4.6529       304.4816         9.8242     1.1125e+05     1.1149e+03     1.3575e-25     2.7396e-27         1.7674         7.6665
       368.4228         5.7855       368.4228        13.4278     1.1136e+05     1.0983e+03     1.3482e-25     2.7795e-27         5.5588         6.6783
       405.2651         6.7943       445.7916        15.0111     1.1233e+05     1.0942e+03     1.4314e-25     2.8044e-27         6.2449         8.6721
       539.4078         9.4337       539.4078        20.3388     1.1169e+05     1.0804e+03     1.4468e-25     2.8189e-27         6.9077         7.0769
       593.3486        10.7012       652.6834        26.4243     1.1622e+05     1.0949e+03     1.4588e-25     2.8199e-27         3.0083        13.5026
       652.6834        12.4630       717.9518        32.1598     1.1491e+05     1.0862e+03     1.4275e-25     2.8322e-27         8.8049         9.2446
       789.7470        16.3241       868.7217        43.7104     1.1840e+05     1.1021e+03     1.4773e-25     2.9349e-27         2.8489         9.6999
       868.7217        18.7382       955.5938        52.5500     1.2192e+05     1.1154e+03     1.4821e-25     3.0237e-27         0.8761         8.3005
       955.5938        21.5366      1051.1532        58.7668     1.2925e+05     1.1604e+03     1.6359e-25     3.2406e-27         3.4679         4.9906
      1051.1532        24.7557      1156.2685        69.8819     1.3653e+05     1.2053e+03     1.6467e-25     3.3829e-27         4.4614        16.9868
      1156.2685        29.3664      1156.2685        68.8776     1.3829e+05     1.2406e+03     1.7045e-25     3.4240e-27         3.0220         7.4900
      1051.1532        25.3045      1271.8954        84.0403     1.3364e+05     1.2017e+03     1.6458e-25     3.5428e-27         6.8302        10.1573
       955.5938        23.1487      1051.1532        64.4193     1.1260e+05     1.0836e+03     1.3579e-25     2.9358e-27         0.5755         5.6330
       955.5938        22.7686       955.5938        52.7948     1.1714e+05     1.1124e+03     1.4210e-25     2.9142e-27         3.3169         9.3815
       955.5938        21.1959       955.5938        51.3923     1.3378e+05     1.1831e+03     1.5388e-25     3.0810e-27         2.3618         7.8917
       868.7217        17.7445       868.7217        41.4291     1.3769e+05     1.1911e+03     1.6453e-25     3.0820e-27         3.8576        10.7382
       789.7470        15.1184       868.7217        40.0573     1.4199e+05     1.2126e+03     1.7126e-25     3.1140e-27         2.4237        11.9576
       868.7217        16.4537       955.5938        45.9158     1.6565e+05     1.3174e+03     1.9479e-25     3.5025e-27        10.4781        13.9918
       717.9518        12.2920       789.7470        32.4733     1.5669e+05     1.2697e+03     1.9039e-25     3.2635e-27         3.0717        10.3975
       868.7217        15.7321       955.5938        43.1991     1.7598e+05     1.3512e+03     2.0867e-25     3.5249e-27         2.7978        12.9695
       955.5938        17.8665       955.5938        41.7802     1.9034e+05     1.4147e+03     2.2079e-25     3.6027e-27         6.1355        12.2778
       789.7470        13.7066       868.7217        36.7563     1.7338e+05     1.3457e+03     2.1133e-25     3.5182e-27         0.5785         8.0586
       868.7217        15.2800       955.5938        42.0899     1.8677e+05     1.3922e+03     2.2347e-25     3.6673e-27         2.4985         8.9233
       868.7217        15.3521       955.5938        42.0403     1.8625e+05     1.3899e+03     2.1989e-25     3.6102e-27         0.8678        11.6329
       868.7217        15.3113       955.5938        43.2486     1.8886e+05     1.4049e+03     2.2347e-25     3.7529e-27         1.8871        10.6084
       955.5938        17.8452       955.5938        45.9295     1.8928e+05     1.4085e+03     2.1907e-25     3.8720e-27         7.9399        11.5768
       955.5938        17.9469      1051.1532        50.1437     1.8885e+05     1.4080e+03     2.2225e-25     3.7500e-27         5.8893         9.5457
       868.7217        16.5434       955.5938        44.9414     1.6084e+05     1.2962e+03     1.9307e-25     3.3803e-27         5.6494         7.8089
       789.7470        15.1795       868.7217        40.1104     1.3804e+05     1.1884e+03     1.7271e-25     3.1560e-27         3.3850        12.7759
       789.7470        15.6602       789.7470        36.7902     1.2883e+05     1.1522e+03     1.5332e-25     2.9682e-27         3.2492         7.5935
       789.7470        15.9097       868.7217        43.2683     1.2816e+05     1.1502e+03     1.5841e-25     3.0848e-27         3.1030        11.5944
       717.9518        14.6977       789.7470        38.5677     1.1099e+05     1.0722e+03     1.3306e-25     2.7281e-27         1.2023         3.1899
       539.4078        10.7744       593.3486        26.4336     9.0201e+04     9.7561e+02     1.0989e-25     2.4650e-27         1.5905         7.3215
      2478.5643       744.0705      2478.5643       246.1849     3.3624e+03     3.3801e+02     1.9339e-25     7.3342e-27       182.2405       196.3611
       129.1299         5.0711       207.9651        19.3786     2.6352e+04     5.6726e+02     2.6894e-26     1.2761e-27        14.7319         0.6591
       156.2472         4.9663       228.7616        13.1762     4.2016e+04     7.0782e+02     4.3738e-26     1.5992e-27         2.9521         3.2380
       171.8719         4.3101       228.7616         9.9543     6.3684e+04     8.6383e+02     6.7962e-26     2.0035e-27         7.0016         3.7544
       207.9651         4.0752       251.6377        10.4027     8.0079e+04     9.5440e+02     8.9461e-26     2.2587e-27         6.5230         7.3368
       251.6377         4.3829       304.4816        10.4614     1.0123e+05     1.0618e+03     1.1718e-25     2.5860e-27         8.0391         8.3198
       304.4816         4.6072       304.4816         9.9198     1.2440e+05     1.1742e+03     1.4866e-25     2.8734e-27         3.7108        10.2516
       334.9298         4.8791       334.9298        10.1842     1.3590e+05     1.2185e+03     1.6997e-25     3.0757e-27         0.4814         7.5565
       405.2651         5.8346       405.2651        12.2321     1.3952e+05     1.2252e+03     1.7559e-25     3.1021e-27        10.9128        11.0490
       445.7916         6.5549       445.7916        14.1641     1.4252e+05     1.2315e+03     1.8214e-25     3.1788e-27         2.5311        13.6094
       490.3707         7.3165       539.4078        17.8111     1.5059e+05     1.2588e+03     1.8834e-25     3.2099e-27         3.8811        16.4079
       593.3486         9.4703       652.6834        25.3421     1.4684e+05     1.2366e+03     1.8348e-25     3.3836e-27         2.6605         9.3690
       652.6834        10.9019       717.9518        28.3141     1.5022e+05     1.2454e+03     1.7686e-25     3.1141e-27         1.6677         6.0999
       717.9518        12.5979       789.7470        33.6481     1.5028e+05     1.2439e+03     1.7926e-25     3.1855e-27         3.7640         9.8799
       789.7470        14.3401       868.7217        38.7105     1.5555e+05     1.2634e+03     1.9366e-25     3.3742e-27         5.0206         9.1742
       868.7217        16.2768       955.5938        44.5295     1.6478e+05     1.3064e+03     1.9904e-25     3.4744e-27         2.5990        16.4053
       955.5938        18.4084      1051.1532        52.1797     1.7628e+05     1.3531e+03     2.0460e-25     3.5823e-27         0.4545         9.8202
       955.5938        19.1354      1051.1532        52.7158     1.6701e+05     1.3242e+03     2.0497e-25     3.6339e-27         9.7052         8.3689
      1051.1532        23.0346      1156.2685        63.5850     1.6016e+05     1.3139e+03     1.9829e-25     3.7010e-27         3.5187        16.7253
       955.5938        20.2183       955.5938        46.8550     1.4777e+05     1.2423e+03     1.7781e-25     3.2592e-27         1.3161         9.3754
       868.7217        17.1962       955.5938        47.6427     1.4678e+05     1.2292e+03     1.7444e-25     3.2313e-27         1.5415         6.1544
       717.9518        12.7950       789.7470        34.3936     1.4887e+05     1.2421e+03     1.8532e-25     3.3181e-27         8.1296        16.8045
       868.7217        15.8660       955.5938        45.1759     1.7490e+05     1.3508e+03     2.0828e-25     3.6436e-27         1.9040         6.3449
       789.7470        13.6007       868.7217        36.5829     1.7390e+05     1.3440e+03     2.0728e-25     3.4734e-27         6.1144         9.6300
       717.9518        11.5669       789.7470        30.6404     1.7871e+05     1.3566e+03     2.1186e-25     3.4498e-27         6.0470        13.6991
       717.9518        11.1601       717.9518        25.5956     1.9291e+05     1.4177e+03     2.2974e-25     3.6067e-27         2.2866        16.3953
       717.9518        11.0795       789.7470        30.1710     1.9135e+05     1.4018e+03     2.2592e-25     3.5844e-27         0.7986        12.7437
       789.7470        12.6668       868.7217        36.4652     2.0508e+05     1.4624e+03     2.3699e-25     3.8765e-27        11.3630         6.9030
       868.7217        14.2100       955.5938        40.0805     2.1880e+05     1.5090e+03     2.5184e-25     3.9385e-27         2.4020        13.8524
       868.7217        14.1257       955.5938        39.9831     2.2581e+05     1.5385e+03     2.5725e-25     4.0037e-27        12.3613         8.9987
       955.5938        16.3077       955.5938        38.3232     2.2600e+05     1.5378e+03     2.6698e-25     4.0022e-27         3.6215        15.8402
       955.5938        16.3457      1051.1532        46.0243     2.2972e+05     1.5597e+03     2.6543e-25     4.0990e-27         6.6945        21.2677
       955.5938        16.4244      1051.1532        45.7351     2.2712e+05     1.5505e+03     2.6369e-25     4.0675e-27         0.9916        18.7546
       789.7470        13.2775       868.7217        35.9265     1.8633e+05     1.3905e+03     2.2211e-25     3.6101e-27         3.3340         9.5376
       868.7217        15.4003       955.5938        42.6422     1.8685e+05     1.3942e+03     2.2162e-25     3.6692e-27         5.4973         9.8378
       789.7470        13.8627       868.7217        36.6745     1.6920e+05     1.3225e+03     2.0536e-25     3.4245e-27         5.8175        12.7540
       789.7470        14.5292       789.7470        34.1989     1.4975e+05     1.2390e+03     1.7916e-25     3.2150e-27         3.5156        11.4541
       717.9518        13.1276       717.9518        30.3237     1.3835e+05     1.1963e+03     1.6124e-25     3.0066e-27         1.4318        10.4995
       539.4078        10.0001       593.3486        24.7596     1.0951e+05     1.0739e+03     1.3268e-25     2.7157e-27         4.7997         7.9718
      2478.5643       902.0702      2478.5643       193.8601     2.2722e+03     2.7801e+02     3.4715e-25     1.0666e-26       144.7234       534.9895
       129.1299         2.7607       117.3909         5.3090     8.1022e+04     9.9316e+02     8.9070e-26     2.3213e-27         5.9568         2.6562
       171.8719         3.2519       189.0591         8.1408     9.3281e+04     1.0453e+03     1.0534e-25     2.4686e-27         2.7691         4.4713
       228.7616         3.8250       228.7616         7.4892     1.0623e+05     1.0996e+03     1.2601e-25     2.6850e-27         9.0520         8.4400
       276.8015         4.1909       276.8015         8.9839     1.2145e+05     1.1624e+03     1.4429e-25     2.8366e-27         3.1552         7.2641
       304.4816         4.7918       334.9298        10.3127     1.3463e+05     1.2195e+03     1.5627e-25     2.9395e-27         9.6215         4.4406
       334.9298         4.7863       368.4228        11.3223     1.4965e+05     1.2773e+03     1.7251e-25     3.1010e-27         8.8818         5.3023
       405.2651         5.6085       445.7916        12.8901     1.6274e+05     1.3245e+03     1.9696e-25     3.2897e-27         2.8429        14.0612
       490.3707         6.6167       539.4078        15.9073     1.7863e+05     1.3748e+03     2.3179e-25     3.5673e-27        10.9879        17.4187
       539.4078         7.8739       593.3486        18.7273     1.6629e+05     1.3149e+03     2.1736e-25     3.4140e-27        10.1043        16.2207
       593.3486         9.1429       652.6834        23.1777     1.6328e+05     1.3002e+03     2.0438e-25     3.3624e-27         9.4339        12.9788
       652.6834        10.6575       789.7470        31.9936     1.5835e+05     1.2773e+03     1.9258e-25     3.2663e-27        10.6741         8.6433
       789.7470        13.9296       868.7217        37.4065     1.6739e+05     1.3174e+03     1.9709e-25     3.3485e-27         0.9127         7.6805
       868.7217        15.8931       955.5938        42.8133     1.7456e+05     1.3498e+03     2.1250e-25     3.5437e-27         1.0448         6.9324
       955.5938        18.3002       955.5938        42.6854     1.7881e+05     1.3633e+03     2.1465e-25     3.5778e-27         5.9333         8.3677
       955.5938        18.3165      1051.1532        52.3334     1.8020e+05     1.3739e+03     2.0715e-25     3.6445e-27         2.1376         7.3755
      1051.1532        22.6463      1156.2685        64.0699     1.6188e+05     1.3102e+03     1.9592e-25     3.6543e-27         3.5209         6.6613
       955.5938        19.9002      1051.1532        55.4045     1.5413e+05     1.2765e+03     1.8467e-25     3.4435e-27         2.8370        10.5655
       868.7217        17.3463       955.5938        54.9974     1.4616e+05     1.2314e+03     1.7732e-25     3.7192e-27         4.6343         3.9542
       789.7470        15.0223       955.5938       116.6836     1.4333e+05     1.2153e+03     1.6433e-25     7.1356e-27         2.2591        36.0700
       717.9518        12.7762       717.9518        28.3963     1.4744e+05     1.2367e+03     1.7995e-25     3.1421e-27         3.1815         8.5831
       789.7470        14.0051       868.7217        37.4200     1.6353e+05     1.3006e+03     1.9840e-25     3.3760e-27         3.2609        10.7499
       789.7470        13.9559       789.7470        31.8484     1.6501e+05     1.3087e+03     1.9846e-25     3.3466e-27         7.8072        10.5871
       868.7217        15.3267       955.5938        42.6498     1.8876e+05     1.4060e+03     2.1564e-25     3.5818e-27         0.0372         9.9927
       868.7217        14.4906       955.5938        40.9593     2.0769e+05     1.4675e+03     2.4019e-25     3.8435e-27         1.5924        15.1364
       868.7217        14.7949       955.5938        40.6443     2.0155e+05     1.4458e+03     2.3739e-25     3.7713e-27        10.9865        12.4571
       789.7470        12.9939       868.7217        36.1859     1.8855e+05     1.3962e+03     2.3177e-25     3.7750e-27        11.3397        11.1294
       789.7470        12.6275       868.7217        34.4298     2.0426e+05     1.4519e+03     2.4013e-25     3.7986e-27         8.5277        17.9918
       868.7217        14.5583       955.5938        40.5991     2.0701e+05     1.4666e+03     2.4090e-25     3.8024e-27         9.4272        11.9443
       868.7217        14.6735       955.5938        41.0543     2.0871e+05     1.4802e+03     2.4365e-25     3.9087e-27         3.6923        10.5862
       955.5938        16.9658       955.5938        41.5706     2.0791e+05     1.4753e+03     2.3670e-25     3.8400e-27         7.8864         7.8455
       789.7470        13.8146       868.7217        36.9329     1.6709e+05     1.3129e+03     2.0357e-25     3.4267e-27         0.3684        13.9087
       868.7217        15.4008       955.5938        42.3607     1.8673e+05     1.3924e+03     2.2203e-25     3.6646e-27         8.0504        12.6292
       868.7217        16.1564       955.5938        43.7636     1.6650e+05     1.3144e+03     1.9820e-25     3.3917e-27         8.7459        14.3279
       717.9518        13.1419       789.7470        34.7477     1.4051e+05     1.2092e+03     1.6792e-25     3.1077e-27         1.0814        12.5187
       593.3486        10.9294       652.6834        28.1503     1.1691e+05     1.1064e+03     1.4385e-25     2.8483e-27         2.7418         5.7604
       490.3707         9.5598       539.4078        24.1518     9.1655e+04     9.8601e+02     1.0796e-25     2.4610e-27         8.7125         4.4208
      2478.5643       164.8888      2478.5643       483.4841     5.9376e+04     1.3056e+03     5.5928e-26     4.2767e-27      3344.5868       101.5287
      2478.5643      1082.2956      2478.5643       531.9497     1.6800e+03     2.2301e+02     4.8137e-26     3.9959e-27        78.5456        85.8394
       156.2472         5.2891       142.0429        10.4247     3.2569e+04     6.2605e+02     4.0887e-26     1.5779e-27         0.2960         1.2603
       304.4816         8.8777       276.8015        13.6000     3.8305e+04     6.5446e+02     5.2885e-26     1.7863e-27         1.9154         6.5891
       445.7916        10.8963       445.7916        22.5030     5.3484e+04     7.6177e+02     6.7055e-26     1.9568e-27         2.2306         4.5303
       490.3707        11.1005       539.4078        27.2381     6.4671e+04     8.3406e+02     7.7092e-26     2.0673e-27         3.2340         4.6242
       539.4078        11.0000       593.3486        27.0890     8.7859e+04     9.6707e+02     1.0893e-25     2.4559e-27         5.0174         7.8252
       652.6834        12.6259       717.9518        33.2848     1.1082e+05     1.0808e+03     1.3631e-25     2.8039e-27         3.6303         6.9236
       717.9518        13.5903       717.9518        30.5977     1.3102e+05     1.1829e+03     1.5969e-25     3.0285e-27         6.9632        13.7252
       789.7470        14.5890       868.7217        40.7538     1.4939e+05     1.2432e+03     1.7506e-25     3.2546e-27         5.7698         9.2869
       789.7470        13.9543       868.7217        38.6003     1.6469e+05     1.3022e+03     1.9119e-25     3.3353e-27         2.9331         7.6326
       868.7217        15.9496       955.5938        44.9185     1.7223e+05     1.3378e+03     2.0043e-25     3.5100e-27         1.5914        10.0671
       955.5938        18.3960       955.5938        44.5962     1.7665e+05     1.3555e+03     2.0600e-25     3.5793e-27         4.2749         6.3047
       955.5938        18.5754      1051.1532        51.8097     1.7666e+05     1.3635e+03     2.1337e-25     3.7303e-27         3.7330        14.8316
       955.5938        22.2865       955.5938        50.3275     1.2270e+05     1.1423e+03     1.5554e-25     3.0492e-27         5.7303         6.7577
       955.5938        21.6328      1051.1532        57.8040     1.3117e+05     1.1816e+03     1.6566e-25     3.2202e-27         3.6941         8.7733
      1051.1532        23.8268      1156.2685        67.0777     1.4949e+05     1.2739e+03     1.8087e-25     3.5615e-27         4.9952         6.9777
      1051.1532        24.8762      1156.2685        68.3072     1.3566e+05     1.2060e+03     1.7013e-25     3.4094e-27         0.4186        12.4469
       955.5938        22.7757      1271.8954       233.6690     1.1754e+05     1.1160e+03     1.4218e-25     7.6345e-27         7.2950        20.2474
       955.5938        22.2873      1051.1532        58.8088     1.2377e+05     1.1477e+03     1.6235e-25     3.2401e-27         8.0222         7.0995
      1051.1532        24.8252      1051.1532        66.1869     1.3619e+05     1.2066e+03     1.6940e-25     3.5656e-27         2.7647         3.9997
      1156.2685        28.2715      1156.2685        66.6184     1.4708e+05     1.2729e+03     1.7930e-25     3.4989e-27         1.9387         9.3704
      1156.2685        28.1595      1156.2685        68.3387     1.4771e+05     1.2753e+03     1.7812e-25     3.5847e-27         1.2984         6.8018
       955.5938        21.7151       955.5938        49.7235     1.2741e+05     1.1565e+03     1.6027e-25     3.1173e-27         2.1043         8.0532
      1051.1532        24.3517      1051.1532        57.9957     1.4097e+05     1.2272e+03     1.6987e-25     3.3259e-27         0.3175         8.3530
       955.5938        21.1175      1051.1532        57.7358     1.3409e+05     1.1878e+03     1.6696e-25     3.2577e-27         2.3345         6.2395
      1051.1532        24.4409      1271.8954        80.8565     1.4169e+05     1.2378e+03     1.7674e-25     3.6459e-27         0.7823        14.5523
       955.5938        21.7306      1051.1532        59.1468     1.2742e+05     1.1569e+03     1.5790e-25     3.1642e-27         2.9350         8.5049
       955.5938        22.0343       955.5938        50.9438     1.2335e+05     1.1383e+03     1.5518e-25     3.0730e-27         0.9783         9.8068
      1051.1532        25.5345      1156.2685        71.8308     1.3014e+05     1.1878e+03     1.5561e-25     3.2629e-27         4.4088         7.6357
      1051.1532        25.2292      1156.2685        71.7463     1.3111e+05     1.1868e+03     1.6040e-25     3.3734e-27         1.0127         5.2663
      1156.2685        29.2719      1156.2685        69.2366     1.3873e+05     1.2446e+03     1.6749e-25     3.3966e-27         0.2468         6.1346
       955.5938        23.0374      1051.1532        63.8595     1.1465e+05     1.1024e+03     1.4204e-25     3.0624e-27         0.7983         6.5028
      1051.1532        26.3008      1051.1532        61.4347     1.2133e+05     1.1392e+03     1.4774e-25     3.0528e-27         4.6311        10.1951
      1051.1532        26.1518      1271.8954        85.5435     1.2471e+05     1.1635e+03     1.5493e-25     3.3957e-27         4.3740         6.7756
