          TS_Te        TS_Terr         T15_Te       T15_Terr          TS_ne        TS_nerr         T15_ne       T15_nerr        TS_chi2       T15_chi2
      1156.2685        29.2719       955.5938        47.9564     1.3873e+05     1.2446e+03     4.3787e-24     8.2536e-26         0.2468         5.5316
       955.5938        23.0374       868.7217        44.2371     1.1465e+05     1.1024e+03     3.7600e-24     7.6590e-26         0.7983         7.3547
      1051.1532        26.3008       868.7217        42.6983     1.2133e+05     1.1392e+03     3.8888e-24     7.6473e-26         4.6311        12.3593
      1051.1532        26.1518       955.5938        49.9267     1.2471e+05     1.1635e+03     3.9974e-24     7.8768e-26         4.3740         7.5008
       955.5938        23.4539       868.7217        45.5119     1.1040e+05     1.0784e+03     3.5106e-24     7.3491e-26         3.2386        11.3371
      1051.1532        26.5003       955.5938        52.0209     1.2096e+05     1.1466e+03     3.7893e-24     7.7602e-26         4.2047         7.6208
      1051.1532        26.4540       868.7217        43.6666     1.2039e+05     1.1395e+03     3.7912e-24     7.7490e-26         1.0227         8.3066
       868.7217        20.6816       789.7470        39.1782     1.0378e+05     1.0485e+03     3.3553e-24     7.1953e-26         3.8059        12.3541
       868.7217        20.3784       789.7470        38.0479     1.0507e+05     1.0490e+03     3.4858e-24     7.2603e-26         0.3550        15.5456
       789.7470        18.1281       789.7470        39.5670     9.8196e+04     1.0127e+03     3.2309e-24     6.9840e-26         2.4881         9.0263
       539.4078        11.1593       490.3707        21.7941     8.1787e+04     9.3292e+02     2.6280e-24     6.4913e-26         7.6059         5.5706
      2478.5643       367.3700      2478.5643       367.3125     1.2987e+04     7.1653e+02     2.5032e-24     1.4264e-25       232.8213       188.5284
      2478.5643       804.8329      2478.5643       251.6224     2.7418e+03     2.8708e+02     4.7781e-24     1.7201e-25        91.3498        67.1547
       117.3909         4.8126       142.0429        10.9020     2.5217e+04     5.6401e+02     8.9851e-25     3.9794e-26         3.6490         1.8965
       368.4228        12.8072       368.4228        22.7773     2.7742e+04     5.5493e+02     1.0584e-24     4.1647e-26         3.7523         7.1881
       405.2651        11.8584       405.2651        23.4605     3.6699e+04     6.3586e+02     1.2679e-24     4.4863e-26         1.6613         2.0217
       539.4078        15.6096       539.4078        36.6421     4.4169e+04     6.8698e+02     1.5424e-24     5.6569e-26         4.7678         2.8981
       593.3486        14.3415       539.4078        25.9893     6.6297e+04     8.3605e+02     2.1458e-24     5.7416e-26         2.7468        13.7785
       652.6834        14.5624       593.3486        26.9437     8.2363e+04     9.2873e+02     2.7309e-24     6.5339e-26         5.7514        11.4406
       717.9518        15.5625       652.6834        28.1788     9.5723e+04     9.9591e+02     3.2549e-24     6.9484e-26         3.4998        10.9413
       717.9518        14.3649       717.9518        30.9780     1.1520e+05     1.0940e+03     3.8035e-24     7.5797e-26         2.4824        11.0062
       868.7217        18.5996       717.9518        31.0600     1.2573e+05     1.1471e+03     3.8151e-24     7.5977e-26         5.1138         8.4240
       868.7217        17.8327       789.7470        34.8015     1.3689e+05     1.1913e+03     4.2691e-24     8.0260e-26         1.3945         9.8392
       868.7217        19.8303       868.7217        44.6698     1.1300e+05     1.0864e+03     3.6028e-24     7.4452e-26         2.6778         7.9865
       955.5938        26.3420       868.7217        48.6802     8.7834e+04     9.6189e+02     2.9341e-24     6.6429e-26         6.5919        15.7670
      1051.1532        30.4953       868.7217        54.4643     9.0184e+04     9.8283e+02     2.9974e-24     7.4576e-26         1.6390         8.4989
       955.5938        26.8224       868.7217        50.5034     8.4771e+04     9.4687e+02     2.8630e-24     6.7516e-26         4.0468         6.2897
      1051.1532        30.9001       955.5938        59.9691     8.8919e+04     9.7927e+02     2.8027e-24     6.5949e-26         9.2610         7.2906
       955.5938        26.4518       955.5938        60.8147     8.5685e+04     9.5340e+02     2.8393e-24     6.8065e-26         0.4907         3.8433
       955.5938        26.9576       868.7217        51.3655     8.3632e+04     9.3995e+02     2.7134e-24     6.4721e-26         3.2007        10.2324
       868.7217        22.9547       868.7217        50.2105     8.3917e+04     9.3564e+02     2.8504e-24     6.5840e-26         6.2644         2.7484
       789.7470        19.9006       717.9518        37.5005     8.6113e+04     9.6916e+02     2.7558e-24     6.6459e-26         4.3585         9.5532
       789.7470        19.8529       717.9518        38.8501     8.0154e+04     9.1687e+02     2.6822e-24     6.6058e-26         1.6459         1.9294
       652.6834        14.9637       717.9518        36.5003     8.0321e+04     9.2189e+02     2.7266e-24     6.4255e-26         0.9569         7.9374
       868.7217        22.1353       789.7470        41.0431     8.8693e+04     9.6828e+02     3.0055e-24     6.7251e-26         1.5601         4.1450
       717.9518        17.5762       717.9518        37.8043     8.0905e+04     9.3967e+02     2.6821e-24     6.5232e-26         0.7032         5.3056
       868.7217        21.1107       789.7470        38.4924     9.8419e+04     1.0176e+03     3.3649e-24     7.1299e-26         4.8984        12.8870
       717.9518        17.2102       593.3486        84.2570     8.5643e+04     9.7412e+02     2.8930e-24     2.0291e-25         1.2867         0.7626
       868.7217        21.8489       868.7217        49.3024     9.3483e+04     9.9959e+02     2.9743e-24     6.8695e-26         4.3258         5.1634
       789.7470        19.6005       789.7470        43.1505     8.5661e+04     9.5404e+02     2.8349e-24     6.6707e-26         3.6190         2.6877
       717.9518        17.6356       652.6834        33.7469     8.0993e+04     9.3856e+02     2.6722e-24     6.7284e-26         3.0046         4.2791
       868.7217        22.4275       789.7470        42.0836     9.0755e+04     9.8884e+02     2.9635e-24     6.8088e-26         4.4631        10.5528
       789.7470        19.5283       789.7470        42.1447     8.7326e+04     9.6856e+02     2.8910e-24     6.6172e-26         5.2664         4.8194
       955.5938        26.4656       789.7470        42.0210     8.6696e+04     9.6041e+02     2.8719e-24     6.5550e-26         0.7478         9.5258
       789.7470        20.9566       789.7470        44.5839     7.4650e+04     8.9002e+02     2.5093e-24     6.1947e-26         1.2589         9.2833
       717.9518        18.9357       717.9518        40.6250     6.8244e+04     8.5284e+02     2.2628e-24     6.0045e-26         0.4653         8.1915
      2478.5643       218.3988      2478.5643       346.9890     3.5089e+04     1.0827e+03     2.4611e-24     1.2118e-25       870.9601        22.3058
      2478.5643       202.7322      2478.5643       691.6224     3.8262e+04     1.0613e+03     7.2158e-25     7.3904e-26       423.1411        46.3574
      2478.5643       196.8514      2478.5643       491.5802     4.1311e+04     1.1092e+03     1.2974e-24     9.4901e-26      1340.2639        38.2367
       117.3909         3.9577       117.3909         8.4338     3.3466e+04     6.4635e+02     1.1332e-24     4.6591e-26         5.6844         3.6055
       189.0591         7.2696       142.0429         8.9785     3.4084e+04     6.4440e+02     1.2630e-24     4.8324e-26         5.3820         4.5633
       368.4228         9.5401       304.4816        12.8723     4.5758e+04     7.0703e+02     1.7629e-24     5.3486e-26         2.8050         5.5110
       490.3707        11.2745       405.2651        16.8846     6.1350e+04     8.1233e+02     2.2284e-24     5.8664e-26         6.3929         7.1007
       539.4078        11.5058       539.4078        23.1466     7.7521e+04     9.0723e+02     2.6940e-24     6.4136e-26         3.0400         7.3411
       593.3486        11.9506       539.4078        21.8418     9.2734e+04     9.8469e+02     3.0292e-24     6.7970e-26         3.3022        12.9245
       593.3486        12.1477       593.3486        25.3427     9.3751e+04     9.9169e+02     3.2118e-24     6.9930e-26         4.3149         8.5540
       789.7470        17.9228       717.9518        31.6012     9.9943e+04     1.0202e+03     3.5577e-24     7.2438e-26         7.6747         7.2637
       868.7217        19.6082       789.7470        35.6505     1.1505e+05     1.0974e+03     4.0296e-24     7.8033e-26         1.6439         4.3937
       955.5938        21.5350       868.7217        41.0811     1.2973e+05     1.1663e+03     4.2419e-24     8.0138e-26         3.4911         6.6178
      1051.1532        24.6455       868.7217        40.0052     1.3990e+05     1.2287e+03     4.4921e-24     8.2946e-26         5.0639        12.3276
      1051.1532        25.0606       955.5938        46.4313     1.3515e+05     1.2059e+03     4.7451e-24     8.5900e-26         1.5372         8.2156
      1051.1532        25.2264       955.5938        46.6584     1.3178e+05     1.1880e+03     4.5635e-24     8.3539e-26         0.3080         7.6935
      1156.2685        30.0457      1051.1532        58.4560     1.2930e+05     1.1888e+03     4.2374e-24     8.3005e-26         4.2258         7.7380
      1156.2685        29.3821      1051.1532        57.7348     1.3651e+05     1.2275e+03     4.3450e-24     8.3805e-26         1.1224        12.2277
      1156.2685        29.7870      1051.1532        64.1366     1.3354e+05     1.2181e+03     4.5150e-24     9.2653e-26         2.1203         4.7940
      1051.1532        26.7509       868.7217        42.5606     1.1738e+05     1.1209e+03     3.9565e-24     7.7097e-26         3.6360         7.8348
      1051.1532        25.2482       955.5938        49.8118     1.3218e+05     1.1901e+03     4.0779e-24     7.9434e-26        10.3030         3.7373
      1051.1532        25.3148       868.7217        41.6055     1.2881e+05     1.1694e+03     4.1321e-24     7.9211e-26         5.7538         8.4682
       789.7470        16.0925       717.9518        30.2173     1.2457e+05     1.1372e+03     4.1166e-24     7.9502e-26         3.1844         6.6998
       789.7470        15.3501       717.9518        28.7765     1.3334e+05     1.1774e+03     4.3625e-24     8.0510e-26         5.6930         8.1765
       789.7470        15.1935       717.9518        28.1492     1.4043e+05     1.2098e+03     4.6992e-24     8.3907e-26         1.6722         8.2020
      1051.1532        22.3024       868.7217        37.6689     1.6820e+05     1.3424e+03     5.1919e-24     8.9917e-26         1.9664        13.4540
       955.5938        18.7472       789.7470        30.6357     1.7308e+05     1.3484e+03     5.4588e-24     9.0017e-26         6.4765        11.4638
      1156.2685        24.0905       955.5938        41.0008     2.0464e+05     1.5113e+03     6.1480e-24     9.9601e-26         0.9202         9.5334
       955.5938        17.5567       868.7217        34.2722     1.9930e+05     1.4549e+03     6.2812e-24     9.8293e-26         5.6860         8.7966
       955.5938        18.2706       789.7470        30.1722     1.8154e+05     1.3866e+03     5.7196e-24     9.3638e-26         5.0845         7.6496
       868.7217        15.3004       789.7470        28.9332     1.8849e+05     1.3976e+03     6.1633e-24     9.6637e-26         7.4794        13.9768
      1051.1532        19.6657       955.5938        39.1509     2.1874e+05     1.5334e+03     7.0669e-24     1.0821e-25         2.7122        13.5884
       955.5938        17.6037       868.7217        33.6472     1.9953e+05     1.4627e+03     6.3177e-24     9.8025e-26         3.5450        12.7761
       868.7217        16.2041       789.7470        31.5934     1.6707e+05     1.3259e+03     5.4114e-24     9.1167e-26         7.7816         8.5449
       955.5938        19.4728       789.7470        32.1308     1.5971e+05     1.2986e+03     5.0718e-24     8.8489e-26         4.2737        15.3955
      1051.1532        22.3971       868.7217        36.8170     1.6633e+05     1.3311e+03     5.3487e-24     9.0665e-26         3.9959        13.9796
       868.7217        17.7882       868.7217        40.0663     1.3904e+05     1.2038e+03     4.6134e-24     8.4683e-26         3.8294         8.7033
       955.5938        20.8711       868.7217        39.8119     1.3781e+05     1.1996e+03     4.4706e-24     8.2369e-26         2.5196         8.3579
      1051.1532        24.4543       868.7217        41.0249     1.3855e+05     1.2119e+03     4.3396e-24     8.2018e-26         3.4973         8.1969
       955.5938        21.9077       868.7217        41.9899     1.2676e+05     1.1554e+03     4.0502e-24     7.8360e-26         3.8287         7.7239
       868.7217        19.9784       717.9518        31.3508     1.0967e+05     1.0744e+03     3.6689e-24     7.3215e-26         4.0529         6.3678
       789.7470        17.8742       717.9518        34.0486     9.7955e+04     1.0059e+03     3.1663e-24     7.0114e-26         4.2729        11.1609
       717.9518        16.7227       652.6834        30.6532     8.4777e+04     9.3795e+02     2.8274e-24     6.5982e-26         2.4564         2.6135
       593.3486        13.4741       593.3486        28.5003     7.4438e+04     8.8538e+02     2.4191e-24     6.1128e-26         4.2978         5.1595
       539.4078        12.9390       539.4078        26.3940     6.4302e+04     8.3278e+02     2.1901e-24     5.8605e-26         7.4206        11.3244
